,year,station_id,stationname,num_lines,line,Latitude,Longitude,rides,prior_rides,ride_dif,rltv_ride_dif
2246,2016,41300,Loyola,1.0,RED,42.001073,-87.661061,1738649.14286,1821379.0,-82729.85714285728,-0.0454215499041
263,2002,41310,Paulina,1.0,BROWN,41.943623,-87.670907,633288.0,618725.0,14563.0,0.0235371126106
404,2003,41310,Paulina,1.0,BROWN,41.943623,-87.670907,643066.0,633288.0,9778.0,0.0154400525511
545,2004,41310,Paulina,1.0,BROWN,41.943623,-87.670907,618815.0,643066.0,-24251.0,-0.0377115257221
686,2005,41310,Paulina,1.0,BROWN,41.943623,-87.670907,640241.0,618815.0,21426.0,0.0346242414938
827,2006,41310,Paulina,1.0,BROWN,41.943623,-87.670907,677022.0,640241.0,36781.0,0.0574486794816
968,2007,41310,Paulina,1.0,BROWN,41.943623,-87.670907,1039675.0,677022.0,362653.0,0.53565910709
1109,2008,41310,Paulina,1.0,BROWN,41.943623,-87.670907,208576.0,1039675.0,-831099.0,-0.799383461178
1250,2009,41310,Paulina,1.0,BROWN,41.943623,-87.670907,497574.0,208576.0,288998.0,1.38557648052
1391,2010,41310,Paulina,1.0,BROWN,41.943623,-87.670907,726271.0,497574.0,228697.0,0.459624096114
1532,2011,41310,Paulina,1.0,BROWN,41.943623,-87.670907,777711.0,726271.0,51440.0,0.0708275561051
1674,2012,41310,Paulina,1.0,BROWN,41.943623,-87.670907,809536.0,777711.0,31825.0,0.0409213705348
1817,2013,41310,Paulina,1.0,BROWN,41.943623,-87.670907,876851.0,809536.0,67315.0,0.0831525713495
1960,2014,41310,Paulina,1.0,BROWN,41.943623,-87.670907,874963.0,876851.0,-1888.0,-0.00215315943074
2103,2015,41310,Paulina,1.0,BROWN,41.943623,-87.670907,862067.0,874963.0,-12896.0,-0.0147389089596
2247,2016,41310,Paulina,1.0,BROWN,41.943623,-87.670907,869293.714286,862067.0,7226.714285714203,0.00838300768469
264,2002,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,3280620.0,3221320.0,59300.0,0.0184086026846
405,2003,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,3261959.0,3280620.0,-18661.0,-0.00568825404954
546,2004,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,3234841.0,3261959.0,-27118.0,-0.00831340921207
687,2005,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,3362380.0,3234841.0,127539.0,0.0394266673385
828,2006,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,3458081.0,3362380.0,95701.0,0.0284622796947
969,2007,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,3410460.0,3458081.0,-47621.0,-0.0137709324912
1110,2008,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,3823938.0,3410460.0,413478.0,0.121238190743
1251,2009,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,3897897.0,3823938.0,73959.0,0.0193410562619
1392,2010,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,3912939.0,3897897.0,15042.0,0.0038590039706
1533,2011,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,4209947.0,3912939.0,297008.0,0.0759040710831
1675,2012,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,4469904.0,4209947.0,259957.0,0.0617482832919
1818,2013,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,4387667.0,4469904.0,-82237.0,-0.0183979342733
1961,2014,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,4397868.0,4387667.0,10201.0,0.00232492575211
2104,2015,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,4353356.0,4397868.0,-44512.0,-0.0101212678507
2248,2016,41320,Belmont-North Main,3.0,MULTI,41.939751,-87.65338,4304261.14286,4353356.0,-49094.857142857276,-0.0112774735498
265,2002,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,566974.0,577981.0,-11007.0,-0.019043878605
406,2003,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,550249.0,566974.0,-16725.0,-0.0294987071718
547,2004,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,549538.0,550249.0,-711.0,-0.00129214228467
688,2005,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,574946.0,549538.0,25408.0,0.0462352012054
829,2006,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,582992.0,574946.0,8046.0,0.013994357731
970,2007,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,551074.0,582992.0,-31918.0,-0.054748607185
1111,2008,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,545090.0,551074.0,-5984.0,-0.0108587957334
1252,2009,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,560702.0,545090.0,15612.0,0.0286411418298
1393,2010,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,605415.0,560702.0,44713.0,0.0797446772082
1534,2011,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,687620.0,605415.0,82205.0,0.135782892726
1676,2012,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,717444.0,687620.0,29824.0,0.0433727931125
1819,2013,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,741413.0,717444.0,23969.0,0.0334088792993
1962,2014,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,768880.0,741413.0,27467.0,0.0370468281511
2105,2015,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,784647.0,768880.0,15767.0,0.0205064509416
2249,2016,41330,Montrose-O'Hare,1.0,BLUE,41.961539,-87.743574,691071.428571,784647.0,-93575.57142857148,-0.11925817779
266,2002,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,622971.0,600664.0,22307.0,0.0371372347935
407,2003,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,652177.0,622971.0,29206.0,0.046881797066
548,2004,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,631826.0,652177.0,-20351.0,-0.0312047189643
689,2005,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,682566.0,631826.0,50740.0,0.0803069199431
830,2006,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,778739.0,682566.0,96173.0,0.140899195096
971,2007,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,755954.0,778739.0,-22785.0,-0.0292588402533
1112,2008,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,815187.0,755954.0,59233.0,0.0783552967509
1253,2009,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,743182.0,815187.0,-72005.0,-0.0883294262543
1394,2010,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,778559.0,743182.0,35377.0,0.0476020678649
1535,2011,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,850810.0,778559.0,72251.0,0.0928009309506
1677,2012,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,899323.0,850810.0,48513.0,0.0570197811497
1820,2013,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,913438.0,899323.0,14115.0,0.0156951395661
1963,2014,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,907789.0,913438.0,-5649.0,-0.00618432778141
2106,2015,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,937782.0,907789.0,29993.0,0.0330396160341
2250,2016,41340,LaSalle,1.0,BLUE,41.875568,-87.631722,968652.0,937782.0,30870.0,0.0329180982361
267,2002,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,421028.0,420291.0,737.0,0.00175354694723
408,2003,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,409690.0,421028.0,-11338.0,-0.0269293253655
549,2004,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,408322.0,409690.0,-1368.0,-0.00333911005882
690,2005,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,438378.0,408322.0,30056.0,0.0736085736257
831,2006,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,472163.0,438378.0,33785.0,0.0770681922907
972,2007,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,497809.0,472163.0,25646.0,0.0543159883345
1113,2008,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,530042.0,497809.0,32233.0,0.0647497333315
1254,2009,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,501962.0,530042.0,-28080.0,-0.0529769339034
1395,2010,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,487146.0,501962.0,-14816.0,-0.0295161785155
1536,2011,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,484193.0,487146.0,-2953.0,-0.00606183772421
1678,2012,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,489369.0,484193.0,5176.0,0.0106899521472
1821,2013,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,488346.0,489369.0,-1023.0,-0.00209044708594
1964,2014,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,510725.0,488346.0,22379.0,0.0458261150905
2107,2015,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,504852.0,510725.0,-5873.0,-0.0114993391747
2251,2016,41350,Oak Park-Lake,1.0,GREEN,41.886988,-87.793783,463962.857143,504852.0,-40889.1428571429,-0.0809923360849
268,2002,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,235166.0,247914.0,-12748.0,-0.0514210573021
409,2003,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,250202.0,235166.0,15036.0,0.0639378141398
550,2004,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,258607.0,250202.0,8405.0,0.0335928569716
691,2005,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,270181.0,258607.0,11574.0,0.0447551690403
832,2006,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,296444.0,270181.0,26263.0,0.0972052068798
973,2007,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,313938.0,296444.0,17494.0,0.0590128321032
1114,2008,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,340305.0,313938.0,26367.0,0.0839879211819
1255,2009,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,329539.0,340305.0,-10766.0,-0.0316363262368
1396,2010,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,347727.0,329539.0,18188.0,0.0551922534207
1537,2011,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,357107.0,347727.0,9380.0,0.0269751845557
1679,2012,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,350381.0,357107.0,-6726.0,-0.018834691003
1822,2013,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,341324.0,350381.0,-9057.0,-0.0258490043695
1965,2014,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,365973.0,341324.0,24649.0,0.0722158418394
2108,2015,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,367356.0,365973.0,1383.0,0.00377896730087
2252,2016,41360,California-Lake,1.0,GREEN,41.88422,-87.696234,340575.428571,367356.0,-26780.57142857142,-0.0729008684452
269,2002,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1421185.0,1424296.0,-3111.0,-0.00218423698445
410,2003,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1383626.0,1421185.0,-37559.0,-0.0264279456932
551,2004,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1329787.0,1383626.0,-53839.0,-0.0389115266698
692,2005,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1355917.0,1329787.0,26130.0,0.0196497634584
833,2006,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1449597.0,1355917.0,93680.0,0.0690897746691
974,2007,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1369201.0,1449597.0,-80396.0,-0.0554609315555
1115,2008,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1402300.0,1369201.0,33099.0,0.024173952546
1256,2009,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1452443.0,1402300.0,50143.0,0.0357576838052
1397,2010,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1510805.0,1452443.0,58362.0,0.0401819555053
1538,2011,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1602327.0,1510805.0,91522.0,0.060578300972
1680,2012,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1658903.0,1602327.0,56576.0,0.0353086479851
1823,2013,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1618079.0,1658903.0,-40824.0,-0.0246090338013
1966,2014,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1602282.0,1618079.0,-15797.0,-0.00976281133369
2109,2015,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1605838.0,1602282.0,3556.0,0.00221933467392
2253,2016,41380,Bryn Mawr,1.0,RED,41.983504,-87.65884,1585767.42857,1605838.0,-20070.571428571595,-0.0124985032292
270,2002,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,2150223.0,1993865.0,156358.0,0.0784195519757
411,2003,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,1984765.0,2150223.0,-165458.0,-0.0769492280568
552,2004,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,2061701.0,1984765.0,76936.0,0.0387632792799
693,2005,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,2363425.0,2061701.0,301724.0,0.146347118229
834,2006,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,2651825.0,2363425.0,288400.0,0.122026296582
975,2007,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,2760942.0,2651825.0,109117.0,0.0411478887181
1116,2008,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,3035643.0,2760942.0,274701.0,0.099495389617
1257,2009,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,3229536.0,3035643.0,193893.0,0.0638721351621
1398,2010,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,3440848.0,3229536.0,211312.0,0.0654310712127
1539,2011,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,3765552.0,3440848.0,324704.0,0.0943674350044
1681,2012,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,3811521.0,3765552.0,45969.0,0.0122077719283
1824,2013,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,3992085.0,3811521.0,180564.0,0.0473732140004
1967,2014,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,3941781.0,3992085.0,-50304.0,-0.0126009340983
2110,2015,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,3816017.0,3941781.0,-125764.0,-0.0319053747532
2254,2016,41400,Roosevelt,3.0,MULTI,41.867405,-87.62659,3765277.71429,3816017.0,-50739.285714285914,-0.013296399286
271,2002,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,714772.0,651599.0,63173.0,0.0969507319686
412,2003,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,726863.0,714772.0,12091.0,0.0169158836664
553,2004,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,755793.0,726863.0,28930.0,0.0398011729858
694,2005,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,812558.0,755793.0,56765.0,0.075106543723
835,2006,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,847228.0,812558.0,34670.0,0.0426677234117
976,2007,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,827952.0,847228.0,-19276.0,-0.0227518448399
1117,2008,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,974083.0,827952.0,146131.0,0.176496946683
1258,2009,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,949929.0,974083.0,-24154.0,-0.0247966549052
1399,2010,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,1072883.0,949929.0,122954.0,0.129434936716
1540,2011,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,1176985.0,1072883.0,104102.0,0.0970301514704
1682,2012,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,1277600.0,1176985.0,100615.0,0.0854853715213
1825,2013,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,1346579.0,1277600.0,68979.0,0.0539910770194
1968,2014,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,1309436.0,1346579.0,-37143.0,-0.0275832312846
2111,2015,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,1354664.0,1309436.0,45228.0,0.0345400615227
2255,2016,41410,Chicago/Milwaukee,1.0,BLUE,41.896075,-87.655214,1317008.57143,1354664.0,-37655.42857142864,-0.0277968769905
272,2002,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2151192.0,2115044.0,36148.0,0.0170908973998
413,2003,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2375203.0,2151192.0,224011.0,0.10413342928
554,2004,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2322089.0,2375203.0,-53114.0,-0.0223618781216
695,2005,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2415223.0,2322089.0,93134.0,0.0401078511633
836,2006,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2479739.0,2415223.0,64516.0,0.0267122331975
977,2007,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2613553.0,2479739.0,133814.0,0.0539629372285
1118,2008,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2603455.0,2613553.0,-10098.0,-0.00386370584411
1259,2009,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2746931.0,2603455.0,143476.0,0.0551098444183
1400,2010,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2866668.0,2746931.0,119737.0,0.043589373013
1541,2011,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2960754.0,2866668.0,94086.0,0.032820682409
1683,2012,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,3019368.0,2960754.0,58614.0,0.0197969841466
1826,2013,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2910939.0,3019368.0,-108429.0,-0.0359111575667
1969,2014,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,2884871.0,2910939.0,-26068.0,-0.00895518593828
2112,2015,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,3034778.0,2884871.0,149907.0,0.0519631553716
2256,2016,41420,Addison-North Main,1.0,RED,41.947428,-87.653626,3045687.42857,3034778.0,10909.428571428172,0.00359480283943
273,2002,41430,87th,1.0,RED,41.735372,-87.624717,1648379.0,1699079.0,-50700.0,-0.0298396955056
414,2003,41430,87th,1.0,RED,41.735372,-87.624717,1624827.0,1648379.0,-23552.0,-0.0142879762482
555,2004,41430,87th,1.0,RED,41.735372,-87.624717,1536151.0,1624827.0,-88676.0,-0.0545756563622
696,2005,41430,87th,1.0,RED,41.735372,-87.624717,1571999.0,1536151.0,35848.0,0.0233362475434
837,2006,41430,87th,1.0,RED,41.735372,-87.624717,1461081.0,1571999.0,-110918.0,-0.0705585690576
978,2007,41430,87th,1.0,RED,41.735372,-87.624717,1597046.0,1461081.0,135965.0,0.0930578113055
1119,2008,41430,87th,1.0,RED,41.735372,-87.624717,1634548.0,1597046.0,37502.0,0.0234821038342
1260,2009,41430,87th,1.0,RED,41.735372,-87.624717,1620646.0,1634548.0,-13902.0,-0.00850510355156
1401,2010,41430,87th,1.0,RED,41.735372,-87.624717,1653651.0,1620646.0,33005.0,0.0203653357982
1542,2011,41430,87th,1.0,RED,41.735372,-87.624717,1643594.0,1653651.0,-10057.0,-0.00608169438412
1684,2012,41430,87th,1.0,RED,41.735372,-87.624717,1589531.0,1643594.0,-54063.0,-0.0328931597463
1827,2013,41430,87th,1.0,RED,41.735372,-87.624717,770551.0,1589531.0,-818980.0,-0.515233738757
1970,2014,41430,87th,1.0,RED,41.735372,-87.624717,1506362.0,770551.0,735811.0,0.954915378735
2113,2015,41430,87th,1.0,RED,41.735372,-87.624717,1516456.0,1506362.0,10094.0,0.00670091252966
2257,2016,41430,87th,1.0,RED,41.735372,-87.624717,1399822.28571,1516456.0,-116633.71428571432,-0.0769120332444
274,2002,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,519600.0,526211.0,-6611.0,-0.0125634013732
415,2003,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,529403.0,519600.0,9803.0,0.0188664357198
556,2004,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,535979.0,529403.0,6576.0,0.0124215389788
697,2005,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,555290.0,535979.0,19311.0,0.0360293966741
838,2006,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,520882.0,555290.0,-34408.0,-0.061964018801
979,2007,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,44993.0,520882.0,-475889.0,-0.913621511206
1120,2008,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,926390.0,44993.0,881397.0,19.5896472785
1261,2009,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,726684.0,926390.0,-199706.0,-0.215574434094
1402,2010,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,673253.0,726684.0,-53431.0,-0.0735271452241
1543,2011,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,715797.0,673253.0,42544.0,0.0631916976233
1685,2012,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,742549.0,715797.0,26752.0,0.0373737246733
1828,2013,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,760748.0,742549.0,18199.0,0.0245088202933
1971,2014,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,760910.0,760748.0,162.0,0.00021294830877
2114,2015,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,736046.0,760910.0,-24864.0,-0.0326766634687
2258,2016,41440,Addison-Brown,1.0,BROWN,41.947028,-87.674642,767646.857143,736046.0,31600.857142857043,0.042933263876
275,2002,41450,Chicago/State,1.0,RED,41.896671,-87.628176,4602713.0,4222735.0,379978.0,0.0899838611705
416,2003,41450,Chicago/State,1.0,RED,41.896671,-87.628176,4569160.0,4602713.0,-33553.0,-0.00728983101923
557,2004,41450,Chicago/State,1.0,RED,41.896671,-87.628176,4354223.0,4569160.0,-214937.0,-0.0470408127533
698,2005,41450,Chicago/State,1.0,RED,41.896671,-87.628176,4548428.0,4354223.0,194205.0,0.0446015282175
839,2006,41450,Chicago/State,1.0,RED,41.896671,-87.628176,4750791.0,4548428.0,202363.0,0.0444907559271
980,2007,41450,Chicago/State,1.0,RED,41.896671,-87.628176,3990122.0,4750791.0,-760669.0,-0.160114178881
1121,2008,41450,Chicago/State,1.0,RED,41.896671,-87.628176,3857034.0,3990122.0,-133088.0,-0.0333543686133
1262,2009,41450,Chicago/State,1.0,RED,41.896671,-87.628176,4530937.0,3857034.0,673903.0,0.174720523594
1403,2010,41450,Chicago/State,1.0,RED,41.896671,-87.628176,4860998.0,4530937.0,330061.0,0.0728460801816
1544,2011,41450,Chicago/State,1.0,RED,41.896671,-87.628176,5139248.0,4860998.0,278250.0,0.057241331924
1686,2012,41450,Chicago/State,1.0,RED,41.896671,-87.628176,5319744.0,5139248.0,180496.0,0.0351210916461
1829,2013,41450,Chicago/State,1.0,RED,41.896671,-87.628176,5119667.0,5319744.0,-200077.0,-0.037610268464
1972,2014,41450,Chicago/State,1.0,RED,41.896671,-87.628176,5259992.0,5119667.0,140325.0,0.0274090092188
2115,2015,41450,Chicago/State,1.0,RED,41.896671,-87.628176,5262538.0,5259992.0,2546.0,0.00048403115442
2259,2016,41450,Chicago/State,1.0,RED,41.896671,-87.628176,5151636.0,5262538.0,-110902.0,-0.0210738620795
276,2002,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,667912.0,681701.0,-13789.0,-0.0202273430727
417,2003,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,670339.0,667912.0,2427.0,0.00363371222556
558,2004,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,624393.0,670339.0,-45946.0,-0.0685414394806
699,2005,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,676997.0,624393.0,52604.0,0.0842482218731
840,2006,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,735149.0,676997.0,58152.0,0.0858969832953
981,2007,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,844481.0,735149.0,109332.0,0.148720871551
1122,2008,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,29582.0,844481.0,-814899.0,-0.964970200632
1263,2009,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,695506.0,29582.0,665924.0,22.511121628
1404,2010,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,791724.0,695506.0,96218.0,0.138342444206
1545,2011,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,875575.0,791724.0,83851.0,0.105909382563
1687,2012,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,925004.0,875575.0,49429.0,0.0564531879051
1830,2013,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,968442.0,925004.0,43438.0,0.0469597969306
1973,2014,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,995284.0,968442.0,26842.0,0.0277166830848
2116,2015,41460,Irving Park-Brown,1.0,BROWN,41.954521,-87.674868,962639.0,995284.0,-32645.0,-0.0327996833065
